sex,cs_p13_1,anios_esc,year,mes,saltrim
Hombre,Carrera técnica,15,2016,9,33639.07
Hombre,Profesional,15,2016,9,34130.762
Hombre,Profesional,16,2016,9,43785.426
Hombre,Profesional,17,2016,9,46923.23
Hombre,Maestría,17,2016,9,59627.012
Hombre,Profesional,18,2016,9,46558.859
Hombre,Maestría,18,2016,9,68127.148
Hombre,Profesional,19,2016,9,58767.555
Hombre,Maestría,19,2016,9,72505.148
Hombre,Doctorado,19,2016,9,57708.816
Hombre,Profesional,20,2016,9,35456.168
Hombre,Doctorado,20,2016,9,75941.133
Hombre,Doctorado,21,2016,9,79344.57
Hombre,Doctorado,22,2016,9,83204.805
Hombre,Doctorado,23,2016,9,65160.891
Hombre,Primaria,99,2016,9,21747.371
Hombre,Secundaria,99,2016,9,23772.645
Hombre,Preparatoria o bachillerato,99,2016,9,25820.557
Hombre,Normal,99,2016,9,8577.3008
Hombre,Carrera técnica,99,2016,9,16868.691
Hombre,Profesional,99,2016,9,72554.656
Hombre,Maestría,99,2016,9,118566.23
Hombre,No Sabe,99,2016,9,35189.219
Hombre,Ninguno,0,2016,12,15774.985
Hombre,Preescolar,0,2016,12,15234.465
Hombre,Primaria,1,2016,12,18038.822
Hombre,Primaria,2,2016,12,17610.359
Hombre,Primaria,3,2016,12,18195.547
Hombre,Primaria,4,2016,12,18452.635
Hombre,Primaria,5,2016,12,20236.879
Hombre,Primaria,6,2016,12,21241.484
Hombre,Secundaria,7,2016,12,22626.67
Hombre,Carrera técnica,7,2016,12,11890.696
Hombre,Secundaria,8,2016,12,23661.557
Hombre,Carrera técnica,8,2016,12,29561.686
Hombre,Secundaria,9,2016,12,23865.139
Hombre,Carrera técnica,9,2016,12,33312.461
Hombre,Preparatoria o bachillerato,10,2016,12,26907.252
Hombre,Normal,10,2016,12,21541.117
Hombre,Carrera técnica,10,2016,12,35187.633
Hombre,Preparatoria o bachillerato,11,2016,12,28256.215
Hombre,Normal,11,2016,12,21580.281
Hombre,Carrera técnica,11,2016,12,28917.891
Hombre,Preparatoria o bachillerato,12,2016,12,28412.412
Hombre,Normal,12,2016,12,33490.563
Hombre,Carrera técnica,12,2016,12,32341.246
Hombre,Normal,13,2016,12,43503.992
Hombre,Carrera técnica,13,2016,12,36548.391
Hombre,Profesional,13,2016,12,32054.117
Hombre,Carrera técnica,14,2016,12,32844.598
Hombre,Profesional,14,2016,12,33213.113
Hombre,Carrera técnica,15,2016,12,32651.354
Hombre,Profesional,15,2016,12,34871.316
Hombre,Profesional,16,2016,12,43297.527
Hombre,Profesional,17,2016,12,45583.094
Hombre,Maestría,17,2016,12,53227.363
Hombre,Profesional,18,2016,12,48975.105
Hombre,Maestría,18,2016,12,67351.867
Hombre,Profesional,19,2016,12,68525.336
Hombre,Maestría,19,2016,12,66708.5
Hombre,Doctorado,19,2016,12,54538.191
Hombre,Profesional,20,2016,12,62665.066
Hombre,Doctorado,20,2016,12,80821.148
Hombre,Doctorado,21,2016,12,73157.117
Hombre,Doctorado,22,2016,12,83646.672
Hombre,Doctorado,23,2016,12,242827.14
Hombre,Primaria,99,2016,12,19933.039
Hombre,Secundaria,99,2016,12,40602.484
Hombre,Preparatoria o bachillerato,99,2016,12,26456.408
Hombre,Normal,99,2016,12,
Hombre,Carrera técnica,99,2016,12,28301.111
Hombre,Profesional,99,2016,12,46307.375
Hombre,Maestría,99,2016,12,53186.977
Hombre,No Sabe,99,2016,12,31070.742
Hombre,Ninguno,0,2017,3,16667.645
Hombre,Preescolar,0,2017,3,18769.656
Hombre,Primaria,1,2017,3,17556.574
Hombre,Primaria,2,2017,3,17426.859
Hombre,Primaria,3,2017,3,18422.516
Hombre,Primaria,4,2017,3,17672.014
Hombre,Primaria,5,2017,3,20672.014
Hombre,Primaria,6,2017,3,21222.184
Hombre,Secundaria,7,2017,3,23028.893
Hombre,Carrera técnica,7,2017,3,18109.637
Hombre,Secundaria,8,2017,3,24428.912
Hombre,Carrera técnica,8,2017,3,30834.969
Hombre,Secundaria,9,2017,3,23822.465
Hombre,Carrera técnica,9,2017,3,28689.018
Hombre,Preparatoria o bachillerato,10,2017,3,25440.471
Hombre,Normal,10,2017,3,34250.504
Hombre,Carrera técnica,10,2017,3,24140.125
Hombre,Preparatoria o bachillerato,11,2017,3,28548.453
Hombre,Normal,11,2017,3,19359.906
Hombre,Carrera técnica,11,2017,3,28316.244
Hombre,Preparatoria o bachillerato,12,2017,3,27851.934
Hombre,Normal,12,2017,3,35835.023
Hombre,Carrera técnica,12,2017,3,31544.377
Hombre,Normal,13,2017,3,38741.25
Hombre,Carrera técnica,13,2017,3,35971.184
Hombre,Profesional,13,2017,3,30717.258
Hombre,Carrera técnica,14,2017,3,37757.375
Hombre,Profesional,14,2017,3,32448.316
Hombre,Carrera técnica,15,2017,3,33216.227
Hombre,Profesional,15,2017,3,32198.734
Hombre,Profesional,16,2017,3,41747.539
Hombre,Profesional,17,2017,3,44595.57
Hombre,Maestría,17,2017,3,52112.617
Hombre,Profesional,18,2017,3,47035.246
Hombre,Maestría,18,2017,3,65408.891
Hombre,Profesional,19,2017,3,62762.992
Hombre,Maestría,19,2017,3,68653.766
Hombre,Doctorado,19,2017,3,69856.656
Hombre,Profesional,20,2017,3,79917.844
Hombre,Doctorado,20,2017,3,76549.594
Hombre,Doctorado,21,2017,3,83281.906
Hombre,Doctorado,22,2017,3,82050.992
Hombre,Doctorado,23,2017,3,220725.47
Hombre,Doctorado,24,2017,3,
Hombre,Primaria,99,2017,3,18446.838
Hombre,Secundaria,99,2017,3,22909.781
Hombre,Preparatoria o bachillerato,99,2017,3,19987.072
Hombre,Normal,99,2017,3,16858.859
Hombre,Carrera técnica,99,2017,3,21787.127
Hombre,Profesional,99,2017,3,41413.207
Hombre,Maestría,99,2017,3,79917.844
Hombre,No Sabe,99,2017,3,20239.059
Hombre,Ninguno,0,2017,6,15406.444
Hombre,Preescolar,0,2017,6,15983.065
Hombre,Primaria,1,2017,6,17985.945
Hombre,Primaria,2,2017,6,18100.951
Hombre,Primaria,3,2017,6,18178.25
Hombre,Primaria,4,2017,6,18512.342
Hombre,Primaria,5,2017,6,19496.846
Hombre,Primaria,6,2017,6,21281.049
Hombre,Secundaria,7,2017,6,22368.842
Hombre,Carrera técnica,7,2017,6,32237.086
Hombre,Secundaria,8,2017,6,22276.869
Hombre,Carrera técnica,8,2017,6,27983.035
Hombre,Secundaria,9,2017,6,23652.648
Hombre,Carrera técnica,9,2017,6,40934.516
Hombre,Preparatoria o bachillerato,10,2017,6,25779.699
Hombre,Normal,10,2017,6,30367.582
Hombre,Carrera técnica,10,2017,6,23472.186
Hombre,Preparatoria o bachillerato,11,2017,6,28544.23
Hombre,Normal,11,2017,6,28747.977
Hombre,Carrera técnica,11,2017,6,28282.678
Hombre,Preparatoria o bachillerato,12,2017,6,27709.51
Hombre,Normal,12,2017,6,27737.701
Hombre,Carrera técnica,12,2017,6,30718.953
Hombre,Normal,13,2017,6,33606.031
Hombre,Carrera técnica,13,2017,6,29271.934
Hombre,Profesional,13,2017,6,30621.9
Hombre,Carrera técnica,14,2017,6,30097.256
Hombre,Profesional,14,2017,6,32018.287
Hombre,Carrera técnica,15,2017,6,33145.48
Hombre,Profesional,15,2017,6,33745.77
Hombre,Profesional,16,2017,6,42561.066
Hombre,Profesional,17,2017,6,45093.559
Hombre,Maestría,17,2017,6,52165.367
Hombre,Profesional,18,2017,6,50623.766
Hombre,Maestría,18,2017,6,67746.109
Hombre,Profesional,19,2017,6,58469.742
Hombre,Maestría,19,2017,6,76906.008
Hombre,Doctorado,19,2017,6,37883.559
Hombre,Profesional,20,2017,6,56939.215
Hombre,Doctorado,20,2017,6,84268.078
Hombre,Doctorado,21,2017,6,76410.82
Hombre,Doctorado,22,2017,6,116662.13
Hombre,Doctorado,23,2017,6,94898.688
Hombre,Doctorado,24,2017,6,
Hombre,Primaria,99,2017,6,15417.068
Hombre,Secundaria,99,2017,6,22124.682
Hombre,Preparatoria o bachillerato,99,2017,6,18068.711
Hombre,Carrera técnica,99,2017,6,32910.867
Hombre,Profesional,99,2017,6,48102.25
Hombre,Maestría,99,2017,6,72123
Hombre,No Sabe,99,2017,6,22244.977
Hombre,Ninguno,0,2017,9,16505.123
Hombre,Preescolar,0,2017,9,19271.893
Hombre,Primaria,1,2017,9,16094.923
Hombre,Primaria,2,2017,9,17373.865
Hombre,Primaria,3,2017,9,18376.021
Hombre,Primaria,4,2017,9,17974.182
Hombre,Primaria,5,2017,9,19144.703
Hombre,Primaria,6,2017,9,21308.744
Hombre,Secundaria,7,2017,9,21548.293
Hombre,Carrera técnica,7,2017,9,30244.973
Hombre,Secundaria,8,2017,9,22908.545
Hombre,Carrera técnica,8,2017,9,28172.373
Hombre,Secundaria,9,2017,9,23730.234
Hombre,Carrera técnica,9,2017,9,24006.068
Hombre,Preparatoria o bachillerato,10,2017,9,26013.211
Hombre,Normal,10,2017,9,25079.414
Hombre,Carrera técnica,10,2017,9,28627.6
Hombre,Preparatoria o bachillerato,11,2017,9,27507.697
Hombre,Normal,11,2017,9,22854.885
Hombre,Carrera técnica,11,2017,9,28388.859
Hombre,Preparatoria o bachillerato,12,2017,9,27566.674
Hombre,Normal,12,2017,9,30021.338
Hombre,Carrera técnica,12,2017,9,30813.801
Hombre,Normal,13,2017,9,37222.492
Hombre,Carrera técnica,13,2017,9,33258.082
Hombre,Profesional,13,2017,9,30690.863
Hombre,Carrera técnica,14,2017,9,29614.668
Hombre,Profesional,14,2017,9,31943.154
Hombre,Carrera técnica,15,2017,9,32153.867
Hombre,Profesional,15,2017,9,31737.164
Hombre,Profesional,16,2017,9,42088.586
Hombre,Profesional,17,2017,9,44272.059
Hombre,Maestría,17,2017,9,44632.746
Hombre,Profesional,18,2017,9,50688.176
Hombre,Maestría,18,2017,9,66157.82
Hombre,Profesional,19,2017,9,41022.066
Hombre,Maestría,19,2017,9,68530.5
Hombre,Doctorado,19,2017,9,77527.172
Hombre,Profesional,20,2017,9,69211.75
Hombre,Doctorado,20,2017,9,86326.172
Hombre,Doctorado,21,2017,9,81367.609
Hombre,Doctorado,22,2017,9,88624.805
Hombre,Doctorado,23,2017,9,300105.16
Hombre,Doctorado,24,2017,9,
Hombre,Primaria,99,2017,9,19628.129
Hombre,Secundaria,99,2017,9,18463.971
Hombre,Preparatoria o bachillerato,99,2017,9,29072.688
Hombre,Normal,99,2017,9,
Hombre,Carrera técnica,99,2017,9,50442.68
Hombre,Profesional,99,2017,9,41762.852
Hombre,Maestría,99,2017,9,91031.898
Hombre,Doctorado,99,2017,9,270094.66
Hombre,No Sabe,99,2017,9,20875.289
Hombre,Ninguno,0,2017,12,15236.733
Hombre,Preescolar,0,2017,12,17587.943
Hombre,Primaria,1,2017,12,17009.131
Hombre,Primaria,2,2017,12,17626.996
Hombre,Primaria,3,2017,12,18568.824
Hombre,Primaria,4,2017,12,18919.473
Hombre,Primaria,5,2017,12,18753.686
Hombre,Primaria,6,2017,12,20964.955
Hombre,Secundaria,7,2017,12,22048.369
Hombre,Carrera técnica,7,2017,12,29222.713
Hombre,Secundaria,8,2017,12,22451.135
Hombre,Carrera técnica,8,2017,12,20429.814
Hombre,Secundaria,9,2017,12,23413.189
Hombre,Carrera técnica,9,2017,12,29399.24
Hombre,Preparatoria o bachillerato,10,2017,12,25461.963
Hombre,Normal,10,2017,12,15457.47
Hombre,Carrera técnica,10,2017,12,27368.729
Hombre,Preparatoria o bachillerato,11,2017,12,28951.902
Hombre,Normal,11,2017,12,21223.76
Hombre,Carrera técnica,11,2017,12,28933.207
Hombre,Preparatoria o bachillerato,12,2017,12,27365.236
Hombre,Normal,12,2017,12,27902.613
Hombre,Carrera técnica,12,2017,12,30015.596
Hombre,Normal,13,2017,12,36699.098
Hombre,Carrera técnica,13,2017,12,34635.727
Hombre,Profesional,13,2017,12,29063.266
Hombre,Carrera técnica,14,2017,12,29394.08
Hombre,Profesional,14,2017,12,30458.516
Hombre,Carrera técnica,15,2017,12,33179.824
Hombre,Profesional,15,2017,12,33920.137
Hombre,Profesional,16,2017,12,41374.164
Hombre,Profesional,17,2017,12,43199.512
Hombre,Maestría,17,2017,12,48207.527
Hombre,Profesional,18,2017,12,47114.25
Hombre,Maestría,18,2017,12,63647.594
Hombre,Profesional,19,2017,12,45637.094
Hombre,Maestría,19,2017,12,69286.609
Hombre,Doctorado,19,2017,12,69816.602
Hombre,Profesional,20,2017,12,30445.42
Hombre,Doctorado,20,2017,12,84791.086
Hombre,Doctorado,21,2017,12,119530.45
Hombre,Doctorado,22,2017,12,100751.11
Hombre,Doctorado,23,2017,12,58689.965
Hombre,Doctorado,24,2017,12,
Hombre,Primaria,99,2017,12,21647.928
Hombre,Secundaria,99,2017,12,15983.846
Hombre,Preparatoria o bachillerato,99,2017,12,24269.219
Hombre,Normal,99,2017,12,
Hombre,Carrera técnica,99,2017,12,47318.785
Hombre,Profesional,99,2017,12,38180.156
Hombre,Maestría,99,2017,12,64192.152
Hombre,Doctorado,99,2017,12,
Hombre,No Sabe,99,2017,12,26373.211
Hombre,Ninguno,0,2018,3,16206.001
Hombre,Preescolar,0,2018,3,15815.609
Hombre,Primaria,1,2018,3,17847.391
Hombre,Primaria,2,2018,3,17826.252
Hombre,Primaria,3,2018,3,18974.891
Hombre,Primaria,4,2018,3,19224.482
Hombre,Primaria,5,2018,3,19526.076
Hombre,Primaria,6,2018,3,21408.773
Hombre,Secundaria,7,2018,3,21932.592
Hombre,Carrera técnica,7,2018,3,13206.454
Hombre,Secundaria,8,2018,3,22642.867
Hombre,Carrera técnica,8,2018,3,23610.99
Hombre,Secundaria,9,2018,3,23489.844
Hombre,Carrera técnica,9,2018,3,24682.525
Hombre,Preparatoria o bachillerato,10,2018,3,25176.775
Hombre,Normal,10,2018,3,14768.041
Hombre,Carrera técnica,10,2018,3,25778.535
Hombre,Preparatoria o bachillerato,11,2018,3,27739.967
Hombre,Normal,11,2018,3,10452.121
Hombre,Carrera técnica,11,2018,3,31142.082
Hombre,Preparatoria o bachillerato,12,2018,3,27793.063
Hombre,Normal,12,2018,3,30226.189
Hombre,Carrera técnica,12,2018,3,30364.979
Hombre,Normal,13,2018,3,35438.043
Hombre,Carrera técnica,13,2018,3,24831.17
Hombre,Profesional,13,2018,3,29352.434
Hombre,Carrera técnica,14,2018,3,32761.744
Hombre,Profesional,14,2018,3,31201.363
Hombre,Carrera técnica,15,2018,3,33623.617
Hombre,Profesional,15,2018,3,35654.512
Hombre,Profesional,16,2018,3,41331.145
Hombre,Profesional,17,2018,3,43130.93
Hombre,Maestría,17,2018,3,45175.434
Hombre,Profesional,18,2018,3,51956.566
Hombre,Maestría,18,2018,3,62017.656
Hombre,Profesional,19,2018,3,56192.07
Hombre,Maestría,19,2018,3,80873.563
Hombre,Doctorado,19,2018,3,70233.758
Hombre,Profesional,20,2018,3,74274.984
Hombre,Doctorado,20,2018,3,70473.32
Hombre,Doctorado,21,2018,3,97655.383
Hombre,Doctorado,22,2018,3,90501.609
Hombre,Doctorado,23,2018,3,71557.609
Hombre,Doctorado,24,2018,3,
Hombre,Primaria,99,2018,3,24905.152
Hombre,Secundaria,99,2018,3,25240.813
Hombre,Preparatoria o bachillerato,99,2018,3,28517.971
Hombre,Normal,99,2018,3,
Hombre,Carrera técnica,99,2018,3,21322.355
Hombre,Profesional,99,2018,3,37002.918
Hombre,Maestría,99,2018,3,55555.273
Hombre,Doctorado,99,2018,3,
Hombre,No Sabe,99,2018,3,28668.131
Hombre,Ninguno,0,2018,6,16391.766
Hombre,Preescolar,0,2018,6,18696.314
Hombre,Primaria,1,2018,6,17458.504
Hombre,Primaria,2,2018,6,17661.355
Hombre,Primaria,3,2018,6,19010.811
Hombre,Primaria,4,2018,6,19650.902
Hombre,Primaria,5,2018,6,19844.557
Hombre,Primaria,6,2018,6,21725.729
Hombre,Secundaria,7,2018,6,21585.988
Hombre,Carrera técnica,7,2018,6,17547.49
Hombre,Secundaria,8,2018,6,23146.67
Hombre,Carrera técnica,8,2018,6,25153.346
Hombre,Secundaria,9,2018,6,23839.078
Hombre,Carrera técnica,9,2018,6,26715.713
Hombre,Preparatoria o bachillerato,10,2018,6,25853.592
Hombre,Normal,10,2018,6,23396.652
Hombre,Carrera técnica,10,2018,6,27409.863
Hombre,Preparatoria o bachillerato,11,2018,6,29594.211
Hombre,Normal,11,2018,6,21703.871
Hombre,Carrera técnica,11,2018,6,30934.994
Hombre,Preparatoria o bachillerato,12,2018,6,28253.066
Hombre,Normal,12,2018,6,33278.422
Hombre,Carrera técnica,12,2018,6,30099.697
Hombre,Normal,13,2018,6,37836.59
Hombre,Carrera técnica,13,2018,6,26211.176
Hombre,Profesional,13,2018,6,29196.059
Hombre,Carrera técnica,14,2018,6,34281.789
Hombre,Profesional,14,2018,6,31255.404
Hombre,Carrera técnica,15,2018,6,35515.316
Hombre,Profesional,15,2018,6,33120.91
Hombre,Profesional,16,2018,6,42225.902
Hombre,Profesional,17,2018,6,44580.625
Hombre,Maestría,17,2018,6,39922.973
Hombre,Profesional,18,2018,6,54634
Hombre,Maestría,18,2018,6,64019.242
Hombre,Profesional,19,2018,6,62586.395
Hombre,Maestría,19,2018,6,71526.039
Hombre,Doctorado,19,2018,6,63973.934
Hombre,Profesional,20,2018,6,
Hombre,Doctorado,20,2018,6,59907.992
Hombre,Doctorado,21,2018,6,82726.523
Hombre,Doctorado,22,2018,6,62610.625
Hombre,Doctorado,23,2018,6,66502.109
Hombre,Doctorado,24,2018,6,72547.758
Hombre,Primaria,99,2018,6,17115.83
Hombre,Secundaria,99,2018,6,15527.034
Hombre,Preparatoria o bachillerato,99,2018,6,39255.594
Hombre,Normal,99,2018,6,40626.746
Hombre,Carrera técnica,99,2018,6,29635.76
Hombre,Profesional,99,2018,6,37986.008
Hombre,Maestría,99,2018,6,49060.422
Hombre,Doctorado,99,2018,6,
Hombre,No Sabe,99,2018,6,34873.164
Hombre,Ninguno,0,2018,9,16258.996
Hombre,Preescolar,0,2018,9,21277.035
Hombre,Primaria,1,2018,9,17880.838
Hombre,Primaria,2,2018,9,17356.117
Hombre,Primaria,3,2018,9,18979.432
Hombre,Primaria,4,2018,9,18414.791
Hombre,Primaria,5,2018,9,20280.482
Hombre,Primaria,6,2018,9,21199.6
Hombre,Secundaria,7,2018,9,21676.721
Hombre,Carrera técnica,7,2018,9,16127.646
Hombre,Secundaria,8,2018,9,23934.148
Hombre,Carrera técnica,8,2018,9,27714.369
Hombre,Secundaria,9,2018,9,23781.859
Hombre,Carrera técnica,9,2018,9,25272.004
Hombre,Preparatoria o bachillerato,10,2018,9,25797.717
Hombre,Normal,10,2018,9,34303.246
Hombre,Carrera técnica,10,2018,9,25264.598
Hombre,Preparatoria o bachillerato,11,2018,9,27838.852
Hombre,Normal,11,2018,9,20545.037
Hombre,Carrera técnica,11,2018,9,29995.887
Hombre,Preparatoria o bachillerato,12,2018,9,28011.328
Hombre,Normal,12,2018,9,32031.57
Hombre,Carrera técnica,12,2018,9,30191.311
Hombre,Normal,13,2018,9,41791.91
Hombre,Carrera técnica,13,2018,9,29749.805
Hombre,Profesional,13,2018,9,28958.008
Hombre,Carrera técnica,14,2018,9,34230.793
Hombre,Profesional,14,2018,9,31525.936
Hombre,Carrera técnica,15,2018,9,32693.066
Hombre,Profesional,15,2018,9,32596.59
Hombre,Profesional,16,2018,9,42376.828
Hombre,Profesional,17,2018,9,43456.621
Hombre,Maestría,17,2018,9,45648.168
Hombre,Profesional,18,2018,9,51677.992
Hombre,Maestría,18,2018,9,66376.625
Hombre,Profesional,19,2018,9,84223
Hombre,Maestría,19,2018,9,73910.75
Hombre,Doctorado,19,2018,9,51654.68
Hombre,Profesional,20,2018,9,63581.863
Hombre,Doctorado,20,2018,9,71170.477
Hombre,Doctorado,21,2018,9,85274.977
Hombre,Doctorado,22,2018,9,95519.875
Hombre,Doctorado,23,2018,9,84835.344
Hombre,Doctorado,24,2018,9,89300.367
Hombre,Primaria,99,2018,9,22507.66
Hombre,Secundaria,99,2018,9,15341.803
Hombre,Preparatoria o bachillerato,99,2018,9,23235.955
Hombre,Normal,99,2018,9,
Hombre,Carrera técnica,99,2018,9,52853.059
Hombre,Profesional,99,2018,9,33412.625
Hombre,Maestría,99,2018,9,
Hombre,No Sabe,99,2018,9,27218.193
Hombre,Ninguno,0,2018,12,16500.709
Hombre,Preescolar,0,2018,12,25099.463
Hombre,Primaria,1,2018,12,19065.564
Hombre,Primaria,2,2018,12,16411.443
Hombre,Primaria,3,2018,12,18219.734
Hombre,Primaria,4,2018,12,17730.805
Hombre,Primaria,5,2018,12,19590.445
Hombre,Primaria,6,2018,12,21008.545
Hombre,Secundaria,7,2018,12,22187.77
Hombre,Carrera técnica,7,2018,12,19559.955
Hombre,Secundaria,8,2018,12,22722.514
Hombre,Carrera técnica,8,2018,12,21402.813
Hombre,Secundaria,9,2018,12,23395.609
Hombre,Carrera técnica,9,2018,12,28115.623
Hombre,Preparatoria o bachillerato,10,2018,12,25377.43
Hombre,Normal,10,2018,12,9779.9766
Hombre,Carrera técnica,10,2018,12,27666.387
Hombre,Preparatoria o bachillerato,11,2018,12,27133.059
Hombre,Normal,11,2018,12,16550.73
Hombre,Carrera técnica,11,2018,12,29177.863
Hombre,Preparatoria o bachillerato,12,2018,12,27464.846
Hombre,Normal,12,2018,12,38969.766
Hombre,Carrera técnica,12,2018,12,30255.521
Hombre,Normal,13,2018,12,42793.273
Hombre,Carrera técnica,13,2018,12,33093.965
Hombre,Profesional,13,2018,12,27287.725
Hombre,Carrera técnica,14,2018,12,35687.406
Hombre,Profesional,14,2018,12,29881.039
Hombre,Carrera técnica,15,2018,12,34195.977
Hombre,Profesional,15,2018,12,32064.959
Hombre,Profesional,16,2018,12,41412.586
Hombre,Profesional,17,2018,12,43333.84
Hombre,Maestría,17,2018,12,45729.086
Hombre,Profesional,18,2018,12,52745.184
Hombre,Maestría,18,2018,12,61119.18
Hombre,Profesional,19,2018,12,64879.098
Hombre,Maestría,19,2018,12,76774.648
Hombre,Doctorado,19,2018,12,47987.621
Hombre,Profesional,20,2018,12,79604.469
Hombre,Doctorado,20,2018,12,66308.703
Hombre,Doctorado,21,2018,12,67736.57
Hombre,Doctorado,22,2018,12,80837.547
Hombre,Doctorado,23,2018,12,60651.02
Hombre,Doctorado,24,2018,12,65433.125
Hombre,Primaria,99,2018,12,18260.289
Hombre,Secundaria,99,2018,12,11984.408
Hombre,Preparatoria o bachillerato,99,2018,12,28193.977
Hombre,Carrera técnica,99,2018,12,32690.318
Hombre,Profesional,99,2018,12,36294.387
Hombre,Maestría,99,2018,12,63858.527
Hombre,No Sabe,99,2018,12,30658.713
Hombre,Ninguno,0,2019,3,16727.756
Hombre,Preescolar,0,2019,3,22473.045
Hombre,Primaria,1,2019,3,17789.959
Hombre,Primaria,2,2019,3,18651.316
Hombre,Primaria,3,2019,3,19490.498
Hombre,Primaria,4,2019,3,18614.656
Hombre,Primaria,5,2019,3,19181.822
Hombre,Primaria,6,2019,3,21803.555
Hombre,Secundaria,7,2019,3,23001.449
Hombre,Carrera técnica,7,2019,3,17467.855
Hombre,Secundaria,8,2019,3,22771.709
Hombre,Carrera técnica,8,2019,3,26064.875
Hombre,Secundaria,9,2019,3,23921.078
Hombre,Carrera técnica,9,2019,3,32351.262
Hombre,Preparatoria o bachillerato,10,2019,3,26417.559
Hombre,Normal,10,2019,3,42692.469
Hombre,Carrera técnica,10,2019,3,28776.252
Hombre,Preparatoria o bachillerato,11,2019,3,27506.596
Hombre,Normal,11,2019,3,17975.775
Hombre,Carrera técnica,11,2019,3,29612.43
Hombre,Preparatoria o bachillerato,12,2019,3,27849.439
Hombre,Normal,12,2019,3,27603.209
Hombre,Carrera técnica,12,2019,3,30979.717
Hombre,Normal,13,2019,3,36905.027
Hombre,Carrera técnica,13,2019,3,29073.029
Hombre,Profesional,13,2019,3,30017.318
Hombre,Carrera técnica,14,2019,3,32902.172
Hombre,Profesional,14,2019,3,32110.965
Hombre,Carrera técnica,15,2019,3,30977.98
Hombre,Profesional,15,2019,3,32337.479
Hombre,Profesional,16,2019,3,42365.113
Hombre,Profesional,17,2019,3,43495.219
Hombre,Maestría,17,2019,3,51887.512
Hombre,Profesional,18,2019,3,52512.238
Hombre,Maestría,18,2019,3,60444.098
Hombre,Profesional,19,2019,3,51405.145
Hombre,Maestría,19,2019,3,65910.266
Hombre,Doctorado,19,2019,3,56936.352
Hombre,Profesional,20,2019,3,59222.516
Hombre,Doctorado,20,2019,3,75536.789
Hombre,Doctorado,21,2019,3,72370.203
Hombre,Doctorado,22,2019,3,80037.492
Hombre,Doctorado,23,2019,3,88039.063
Hombre,Doctorado,24,2019,3,52255.16
Hombre,Primaria,99,2019,3,23456.762
Hombre,Secundaria,99,2019,3,14979.813
Hombre,Preparatoria o bachillerato,99,2019,3,26064.875
Hombre,Carrera técnica,99,2019,3,49212.75
Hombre,Profesional,99,2019,3,30273.156
Hombre,Maestría,99,2019,3,65057.676
Hombre,No Sabe,99,2019,3,30347.807
Hombre,Ninguno,0,2019,6,16485.1
Hombre,Preescolar,0,2019,6,21517.377
Hombre,Primaria,1,2019,6,18327.811
