month,year,Descripcion Division,Desc Tam Empresa,Rango de edad,Desc Sexo,Salario
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 6 y 50,30-34 años,Hombre,105.25
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 6 y 50,25-29 años,Hombre,96.14
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 6 y 50,20-24 años,Hombre,84.8
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 6 y 50,15-19 años,Hombre,77.65
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 51 y 250,Menores de 15 años,Mujer,73.46
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 51 y 250,75 o más años,Mujer,56.67
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 51 y 250,70-74 años,Mujer,81.61
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 51 y 250,65-69 años,Mujer,106.41
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 51 y 250,60-64 años,Mujer,111.25
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 51 y 250,55-59 años,Mujer,106.14
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 51 y 250,50-54 años,Mujer,121.11
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 51 y 250,45-49 años,Mujer,109.28
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 51 y 250,40-44 años,Mujer,126.11
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 51 y 250,35-39 años,Mujer,127.88
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 51 y 250,30-34 años,Mujer,130.37
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 51 y 250,25-29 años,Mujer,116.72
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 51 y 250,20-24 años,Mujer,90.66
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 51 y 250,15-19 años,Mujer,78.54
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 51 y 250,Menores de 15 años,Hombre,71.67
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 51 y 250,75 o más años,Hombre,70.2
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 51 y 250,70-74 años,Hombre,109.98
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 51 y 250,65-69 años,Hombre,113.83
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 51 y 250,60-64 años,Hombre,121.99
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 51 y 250,55-59 años,Hombre,130.01
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 51 y 250,50-54 años,Hombre,136.18
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 51 y 250,45-49 años,Hombre,148.22
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 51 y 250,40-44 años,Hombre,162.37
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 51 y 250,35-39 años,Hombre,153.13
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 51 y 250,30-34 años,Hombre,138.68
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 51 y 250,25-29 años,Hombre,118.96
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 51 y 250,20-24 años,Hombre,98.21
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 51 y 250,15-19 años,Hombre,82.56
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 251 y 500,Menores de 15 años,Mujer,79.46
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 251 y 500,75 o más años,Mujer,175.33
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 251 y 500,70-74 años,Mujer,51.75
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 251 y 500,65-69 años,Mujer,83.92
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 251 y 500,60-64 años,Mujer,90.43
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 251 y 500,55-59 años,Mujer,105.51
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 251 y 500,50-54 años,Mujer,96.5
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 251 y 500,45-49 años,Mujer,113.61
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 251 y 500,40-44 años,Mujer,114.13
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 251 y 500,35-39 años,Mujer,115.72
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 251 y 500,30-34 años,Mujer,118.22
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 251 y 500,25-29 años,Mujer,114.04
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 251 y 500,20-24 años,Mujer,91.8
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 251 y 500,15-19 años,Mujer,78.46
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 251 y 500,Menores de 15 años,Hombre,58.6
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 251 y 500,75 o más años,Hombre,66.01
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 251 y 500,70-74 años,Hombre,86.6
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 251 y 500,65-69 años,Hombre,95.46
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 251 y 500,60-64 años,Hombre,125.01
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 251 y 500,55-59 años,Hombre,129.79
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 251 y 500,50-54 años,Hombre,133.3
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 251 y 500,45-49 años,Hombre,146.6
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 251 y 500,40-44 años,Hombre,149.05
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 251 y 500,35-39 años,Hombre,134.18
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 251 y 500,30-34 años,Hombre,134.06
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 251 y 500,25-29 años,Hombre,116.95
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 251 y 500,20-24 años,Hombre,97.61
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 251 y 500,15-19 años,Hombre,81.62
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza","entre 501 y 1,000",Menores de 15 años,Mujer,91.24
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza","entre 501 y 1,000",75 o más años,Mujer,63.8
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza","entre 501 y 1,000",70-74 años,Mujer,68
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza","entre 501 y 1,000",65-69 años,Mujer,73.57
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza","entre 501 y 1,000",60-64 años,Mujer,89.32
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza","entre 501 y 1,000",55-59 años,Mujer,81.85
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza","entre 501 y 1,000",50-54 años,Mujer,96.03
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza","entre 501 y 1,000",45-49 años,Mujer,91.6
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza","entre 501 y 1,000",40-44 años,Mujer,110.12
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza","entre 501 y 1,000",35-39 años,Mujer,109.65
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza","entre 501 y 1,000",30-34 años,Mujer,116.6
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza","entre 501 y 1,000",25-29 años,Mujer,109.37
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza","entre 501 y 1,000",20-24 años,Mujer,94.45
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza","entre 501 y 1,000",15-19 años,Mujer,84.1
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza","entre 501 y 1,000",Menores de 15 años,Hombre,77.77
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza","entre 501 y 1,000",75 o más años,Hombre,54.21
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza","entre 501 y 1,000",70-74 años,Hombre,59.48
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza","entre 501 y 1,000",65-69 años,Hombre,65.76
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza","entre 501 y 1,000",60-64 años,Hombre,77.75
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza","entre 501 y 1,000",55-59 años,Hombre,91.95
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza","entre 501 y 1,000",50-54 años,Hombre,105.16
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza","entre 501 y 1,000",45-49 años,Hombre,116.48
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza","entre 501 y 1,000",40-44 años,Hombre,128.76
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza","entre 501 y 1,000",35-39 años,Hombre,128.23
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza","entre 501 y 1,000",30-34 años,Hombre,123.56
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza","entre 501 y 1,000",25-29 años,Hombre,107.43
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza","entre 501 y 1,000",20-24 años,Hombre,88.14
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza","entre 501 y 1,000",15-19 años,Hombre,74.74
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza","más de 1,000",Menores de 15 años,Mujer,73.63
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza","más de 1,000",75 o más años,Mujer,288.57
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza","más de 1,000",70-74 años,Mujer,46
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza","más de 1,000",65-69 años,Mujer,90.78
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza","más de 1,000",60-64 años,Mujer,108.3
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza","más de 1,000",55-59 años,Mujer,119.59
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza","más de 1,000",50-54 años,Mujer,92.02
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza","más de 1,000",45-49 años,Mujer,108.67
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza","más de 1,000",40-44 años,Mujer,106.43
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza","más de 1,000",35-39 años,Mujer,108.81
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza","más de 1,000",30-34 años,Mujer,114.83
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza","más de 1,000",25-29 años,Mujer,104.25
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza","más de 1,000",20-24 años,Mujer,84.25
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza","más de 1,000",15-19 años,Mujer,72.44
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza","más de 1,000",Menores de 15 años,Hombre,50.55
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza","más de 1,000",75 o más años,Hombre,50.47
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza","más de 1,000",70-74 años,Hombre,52.23
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza","más de 1,000",65-69 años,Hombre,63.67
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza","más de 1,000",60-64 años,Hombre,86.47
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza","más de 1,000",55-59 años,Hombre,99.54
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza","más de 1,000",50-54 años,Hombre,108.18
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza","más de 1,000",45-49 años,Hombre,122.29
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza","más de 1,000",40-44 años,Hombre,127.75
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza","más de 1,000",35-39 años,Hombre,122.18
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza","más de 1,000",30-34 años,Hombre,115.23
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza","más de 1,000",25-29 años,Hombre,99.76
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza","más de 1,000",20-24 años,Hombre,85.11
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza","más de 1,000",15-19 años,Hombre,73.16
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",No aplica,55-59 años,Mujer,
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",No aplica,50-54 años,Mujer,
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",No aplica,45-49 años,Mujer,
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",No aplica,40-44 años,Mujer,
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",No aplica,35-39 años,Mujer,
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",No aplica,30-34 años,Mujer,
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",No aplica,25-29 años,Mujer,
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",No aplica,20-24 años,Mujer,
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",No aplica,55-59 años,Hombre,
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",No aplica,50-54 años,Hombre,
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",No aplica,45-49 años,Hombre,
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",No aplica,40-44 años,Hombre,
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",No aplica,35-39 años,Hombre,
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",No aplica,30-34 años,Hombre,
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",No aplica,25-29 años,Hombre,
mayo,2005,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",No aplica,20-24 años,Hombre,
mayo,2005,Comercio,1,Menores de 15 años,Mujer,52
mayo,2005,Comercio,1,75 o más años,Mujer,61.06
mayo,2005,Comercio,1,70-74 años,Mujer,77.46
mayo,2005,Comercio,1,65-69 años,Mujer,73.32
mayo,2005,Comercio,1,60-64 años,Mujer,76.54
mayo,2005,Comercio,1,55-59 años,Mujer,73.45
mayo,2005,Comercio,1,50-54 años,Mujer,70.84
mayo,2005,Comercio,1,45-49 años,Mujer,72.35
mayo,2005,Comercio,1,40-44 años,Mujer,73.88
mayo,2005,Comercio,1,35-39 años,Mujer,77.02
mayo,2005,Comercio,1,30-34 años,Mujer,77.32
mayo,2005,Comercio,1,25-29 años,Mujer,74.64
mayo,2005,Comercio,1,20-24 años,Mujer,66.45
mayo,2005,Comercio,1,15-19 años,Mujer,63.38
mayo,2005,Comercio,1,Menores de 15 años,Hombre,61.25
mayo,2005,Comercio,1,75 o más años,Hombre,79.47
mayo,2005,Comercio,1,70-74 años,Hombre,75.24
mayo,2005,Comercio,1,65-69 años,Hombre,81.43
mayo,2005,Comercio,1,60-64 años,Hombre,91.54
mayo,2005,Comercio,1,55-59 años,Hombre,81.81
mayo,2005,Comercio,1,50-54 años,Hombre,78.33
mayo,2005,Comercio,1,45-49 años,Hombre,79.13
mayo,2005,Comercio,1,40-44 años,Hombre,82.52
mayo,2005,Comercio,1,35-39 años,Hombre,85.1
mayo,2005,Comercio,1,30-34 años,Hombre,82.25
mayo,2005,Comercio,1,25-29 años,Hombre,78.15
mayo,2005,Comercio,1,20-24 años,Hombre,70.41
mayo,2005,Comercio,1,15-19 años,Hombre,66.88
mayo,2005,Comercio,entre 2 y 5,Menores de 15 años,Mujer,58
mayo,2005,Comercio,entre 2 y 5,75 o más años,Mujer,88.1
mayo,2005,Comercio,entre 2 y 5,70-74 años,Mujer,90.88
mayo,2005,Comercio,entre 2 y 5,65-69 años,Mujer,97.32
mayo,2005,Comercio,entre 2 y 5,60-64 años,Mujer,99.18
mayo,2005,Comercio,entre 2 y 5,55-59 años,Mujer,91.52
mayo,2005,Comercio,entre 2 y 5,50-54 años,Mujer,91.44
mayo,2005,Comercio,entre 2 y 5,45-49 años,Mujer,90.52
mayo,2005,Comercio,entre 2 y 5,40-44 años,Mujer,92.14
mayo,2005,Comercio,entre 2 y 5,35-39 años,Mujer,92.86
mayo,2005,Comercio,entre 2 y 5,30-34 años,Mujer,93.85
mayo,2005,Comercio,entre 2 y 5,25-29 años,Mujer,86.92
mayo,2005,Comercio,entre 2 y 5,20-24 años,Mujer,74.53
mayo,2005,Comercio,entre 2 y 5,15-19 años,Mujer,66.95
mayo,2005,Comercio,entre 2 y 5,Menores de 15 años,Hombre,103.62
mayo,2005,Comercio,entre 2 y 5,75 o más años,Hombre,83.07
mayo,2005,Comercio,entre 2 y 5,70-74 años,Hombre,89.36
mayo,2005,Comercio,entre 2 y 5,65-69 años,Hombre,106.39
mayo,2005,Comercio,entre 2 y 5,60-64 años,Hombre,109.77
mayo,2005,Comercio,entre 2 y 5,55-59 años,Hombre,101.5
mayo,2005,Comercio,entre 2 y 5,50-54 años,Hombre,100.2
mayo,2005,Comercio,entre 2 y 5,45-49 años,Hombre,101.46
mayo,2005,Comercio,entre 2 y 5,40-44 años,Hombre,102.21
mayo,2005,Comercio,entre 2 y 5,35-39 años,Hombre,101.19
mayo,2005,Comercio,entre 2 y 5,30-34 años,Hombre,98.67
mayo,2005,Comercio,entre 2 y 5,25-29 años,Hombre,90.32
mayo,2005,Comercio,entre 2 y 5,20-24 años,Hombre,77.78
mayo,2005,Comercio,entre 2 y 5,15-19 años,Hombre,69.91
mayo,2005,Comercio,entre 6 y 50,Menores de 15 años,Mujer,74.5
mayo,2005,Comercio,entre 6 y 50,75 o más años,Mujer,139.26
mayo,2005,Comercio,entre 6 y 50,70-74 años,Mujer,177.08
mayo,2005,Comercio,entre 6 y 50,65-69 años,Mujer,168.31
mayo,2005,Comercio,entre 6 y 50,60-64 años,Mujer,164.42
mayo,2005,Comercio,entre 6 y 50,55-59 años,Mujer,153.65
mayo,2005,Comercio,entre 6 y 50,50-54 años,Mujer,148.16
mayo,2005,Comercio,entre 6 y 50,45-49 años,Mujer,146.92
mayo,2005,Comercio,entre 6 y 50,40-44 años,Mujer,149.58
mayo,2005,Comercio,entre 6 y 50,35-39 años,Mujer,152.1
mayo,2005,Comercio,entre 6 y 50,30-34 años,Mujer,150.55
mayo,2005,Comercio,entre 6 y 50,25-29 años,Mujer,130.33
mayo,2005,Comercio,entre 6 y 50,20-24 años,Mujer,94.23
mayo,2005,Comercio,entre 6 y 50,15-19 años,Mujer,75.97
mayo,2005,Comercio,entre 6 y 50,Menores de 15 años,Hombre,140
mayo,2005,Comercio,entre 6 y 50,75 o más años,Hombre,135.71
mayo,2005,Comercio,entre 6 y 50,70-74 años,Hombre,141.01
mayo,2005,Comercio,entre 6 y 50,65-69 años,Hombre,156.91
mayo,2005,Comercio,entre 6 y 50,60-64 años,Hombre,177.39
mayo,2005,Comercio,entre 6 y 50,55-59 años,Hombre,169.68
mayo,2005,Comercio,entre 6 y 50,50-54 años,Hombre,172.31
mayo,2005,Comercio,entre 6 y 50,45-49 años,Hombre,179.33
mayo,2005,Comercio,entre 6 y 50,40-44 años,Hombre,183.56
mayo,2005,Comercio,entre 6 y 50,35-39 años,Hombre,183.34
mayo,2005,Comercio,entre 6 y 50,30-34 años,Hombre,170.12
mayo,2005,Comercio,entre 6 y 50,25-29 años,Hombre,139.25
mayo,2005,Comercio,entre 6 y 50,20-24 años,Hombre,101.26
mayo,2005,Comercio,entre 6 y 50,15-19 años,Hombre,80.11
mayo,2005,Comercio,entre 51 y 250,Menores de 15 años,Mujer,70.79
mayo,2005,Comercio,entre 51 y 250,75 o más años,Mujer,182.33
mayo,2005,Comercio,entre 51 y 250,70-74 años,Mujer,206.1
mayo,2005,Comercio,entre 51 y 250,65-69 años,Mujer,183.53
mayo,2005,Comercio,entre 51 y 250,60-64 años,Mujer,172.91
mayo,2005,Comercio,entre 51 y 250,55-59 años,Mujer,145.25
mayo,2005,Comercio,entre 51 y 250,50-54 años,Mujer,163.95
mayo,2005,Comercio,entre 51 y 250,45-49 años,Mujer,173.51
mayo,2005,Comercio,entre 51 y 250,40-44 años,Mujer,186.08
mayo,2005,Comercio,entre 51 y 250,35-39 años,Mujer,196.55
mayo,2005,Comercio,entre 51 y 250,30-34 años,Mujer,196.69
mayo,2005,Comercio,entre 51 y 250,25-29 años,Mujer,166.54
mayo,2005,Comercio,entre 51 y 250,20-24 años,Mujer,112.28
mayo,2005,Comercio,entre 51 y 250,15-19 años,Mujer,82.88
mayo,2005,Comercio,entre 51 y 250,Menores de 15 años,Hombre,140.78
mayo,2005,Comercio,entre 51 y 250,75 o más años,Hombre,204.68
mayo,2005,Comercio,entre 51 y 250,70-74 años,Hombre,221.12
mayo,2005,Comercio,entre 51 y 250,65-69 años,Hombre,231.15
mayo,2005,Comercio,entre 51 y 250,60-64 años,Hombre,263.03
mayo,2005,Comercio,entre 51 y 250,55-59 años,Hombre,258.58
mayo,2005,Comercio,entre 51 y 250,50-54 años,Hombre,277.82
mayo,2005,Comercio,entre 51 y 250,45-49 años,Hombre,283.93
mayo,2005,Comercio,entre 51 y 250,40-44 años,Hombre,287.68
